ship_node_org_cd,ship_node_org_nm,item_type,sort_flg,NEXT_GEN_FLAG,IP_Flag,fulmnt_channel,sales_qty
29421,MCI1 Topeka KS FC 4034,WFS,Others,OTHER,Others,FC,487666
25067003,Jay Franco and Sons Inc - Chino CA,1P,Others,OTHER,Others,FC,2291
12409754,Garage Hub LLC-Irving-TX-67fe0e88-2590-48e9-9e3a-a39c7c962c64,1P,Others,OTHER,Others,FC,200
749591,BV USA Enterprises - Elk Grove Village IL,1P,Others,OTHER,Others,FC,27
434134,Umarex Usa Inc - Fort Smith AR,1P,Others,OTHER,Others,FC,1
48218305,PURE FISHING INC-TULSA-OK-4,1P,Others,OTHER,Others,FC,13
611806,Red Devil Inc - Pryor OK,1P,Others,OTHER,Others,FC,4
61454282,SIMPLE TIRE LLC-Mogadore-OH-3eb6b284-31a6-481d-aaf7-02ebaeeec546,1P,Others,OTHER,Others,FC,2644
47482233,ON DEMAND TIRES LLC-Keysville-VA-2c1ab216-521c-42f5-8325-ef71742b1882,1P,Others,OTHER,Others,FC,965
50126307,"BACK TO THE ROOTS, INC.-Seattle-WA-d97e18f9-0242-41c3-87aa-0ce9a3db7c39",1P,Others,OTHER,Others,FC,26
1525209,15745 Hayden Rd - Scottsdale,1P,Others,OTHER,Others,FC,1
1523137,Karate Mart inc. - Phoenix,1P,Others,OTHER,Others,FC,1
52725428,Goodyear Tire And Rubber Co - Twinsburg OH,1P,Others,OTHER,Others,FC,1350
42710819,"Healthcare Sc, LLC-Glendale-AZ-a25a3c24-feeb-4df2-b271-98ae0f5b78d3",1P,Others,OTHER,Others,FC,1102
61454265,SIMPLE TIRE LLC-Portage-WI-7962789c-00a4-40bc-bd6d-3c430c2659cb,1P,Others,OTHER,Others,FC,418
43127677,Cofree-Jurupa Valley-CA-b4ea1d79-a87e-409b-9729-adec8b6c5b7b,1P,Others,OTHER,Others,FC,275
85909503,Clockwork Orange LLC - Irvine CA,1P,Others,OTHER,Others,FC,619
8830790,"Sweetnight Home Co., Ltd-Rincon-GA-3dcd0b6f-8252-4cb9-b577-c986d69ecd0b",1P,Others,OTHER,Others,FC,643
86207161,"ALVANTOR INDUSTRY CO., LTD.-Compton-CA-084a0ccf-45b5-4bac-b534-816ffe917762",1P,Others,OTHER,Others,FC,18
44103004,D And H Distributing Co - Fresno CA,1P,Others,OTHER,Others,FC,953
49053502,Englewood Marketing Group Inc - Bloomington CA,1P,Others,OTHER,Others,FC,3131
83559296,Carrolls LLC - Jacksonville FL,1P,Others,OTHER,Others,FC,296
9054008,Xiaonie Liao-Port Reading-NJ-49d23c7b-cb01-42d3-9e60-e190f0e279ee,1P,Others,OTHER,Others,FC,25
59965,Colors In Optics Ltd - Garden City Park NY,1P,Others,OTHER,Others,FC,105
57601704,CHARLES KOMAR AND SONS INC-Perris-CA-6baa381e-a3ab-419a-bb26-3f5892df0276,1P,Others,OTHER,Others,FC,3571
3246915,HUDSON&CANAL CORP.-Laurens-SC-5e98f48f-8a96-4779-b113-ad878727b1d5,1P,Others,OTHER,Others,FC,209
85694302,"Selection One, LLC-Bloomington-CA-2",1P,Others,OTHER,Others,FC,880
75155513,BESTSIGN INTERNATIONAL INC.-Buford-GA-48eecc45-b172-43c0-a72b-20c5eeb35f89,1P,Others,OTHER,Others,FC,7
12620013,VANGLE INC.-Romeoville-IL-bf8d93f1-9849-4b17-ac72-8c9a27b81d8a,1P,Others,OTHER,Others,FC,21
25340403,Iris Usa Inc - Pleasant Prairie WI,1P,Others,OTHER,Others,FC,3526
83559246,Carrolls LLC - Normal IL,1P,Others,OTHER,Others,FC,276
43127626,Cofree-Rancho Cucamonga-CA-26,1P,Others,OTHER,Others,FC,301
53208002,Akdy Imports LLC - Rancho Cucamonga CA,1P,Others,OTHER,Others,FC,10
42535122,SIMPLE TIRE LLC-Charlotte-NC-22,1P,Others,OTHER,Others,FC,2
405372,Flowerwood Nursery Inc - Loxley AL,1P,Others,OTHER,Others,FC,35379
244657,Zipit Usa Inc - Joplin MO,1P,Others,OTHER,Others,FC,99
27342735,HUMBLE CREW INC-Fife-WA-3,1P,Others,OTHER,Others,FC,103
20526310,Fossil Partners Lp - Dallas-MA,1P,Others,OTHER,Others,FC,6
73535,Donglin Furniture Company LLC - Deforest WI,1P,Others,OTHER,Others,FC,20
17870027,Sp Richards Co - Phoenix AZ,1P,Others,OTHER,Others,FC,2151
506613,E-Gadget Group Inc - Walnut CA,1P,Others,OTHER,Others,FC,775
604145,Shason Inc - Vernon CA,1P,Others,OTHER,Others,FC,158
52096,Trademygun Inc - Laotto IN,1P,Others,OTHER,Others,FC,97
63526110,DUPRAY USA LLC-Buena Park-CA-132c8084-3c51-4d9c-a2e3-2f5f9fd8122e,1P,Others,OTHER,Others,FC,27
29194802,METROLINA GREENHOUSES INC-Huntersville-NC-1,1P,Others,OTHER,Others,FC,4829
61454297,SIMPLE TIRE LLC-Bessemer-AL-92c87775-4912-40d9-923e-6443b81a58ac,1P,Others,OTHER,Others,FC,4084
52725475,GOODYEAR TIRE & RUBBER CO-San Diego-CA-73,1P,Others,OTHER,Others,FC,363
7201144,MACHINEHOME INC-Hardeeville-SC-d1ba5741-4002-4e4e-bbd3-b96bf74c94e9,1P,Others,OTHER,Others,FC,291
43127619,Cofree-Houston-TX-19,1P,Others,OTHER,Others,FC,614
3470006,ATLANTIC FURNITURE INC.-Jacksonville-FL-1d179d72-4a3b-48fb-8218-4de4f3c8346e,1P,Others,OTHER,Others,FC,28
42535126,SIMPLE TIRE LLC-Solon-OH-26,1P,Others,OTHER,Others,FC,13
52725455,Goodyear Tire And Rubber Co - Albany NY,1P,Others,OTHER,Others,FC,691
629694,Hansa USA LLC - 629694 - MP,1P,Others,OTHER,Others,FC,193
86207163,"ALVANTOR INDUSTRY CO., LTD.-Rancho Cucamonga-CA-06203776-d11f-4b62-baee-74f05b437345",1P,Others,OTHER,Others,FC,72
459545,"Basic Fun, Inc-Rancho Cucamonga-CA-1",1P,Others,OTHER,Others,FC,150
86207197,"ALVANTOR INDUSTRY CO., LTD.-Secaucus-NJ-4e7aaf7c-1430-4f54-a036-1b82e3b109dd",1P,Others,OTHER,Others,FC,6
445505,Marco Group Inc - Neosho MO,1P,Others,OTHER,Others,FC,10
477183,Legacy Commercial Holdings - Valencia CA,1P,Others,OTHER,Others,FC,155
239095,Schwarz Partners Packaging LLC - Milford OH,1P,Others,OTHER,Others,FC,986
52277,M J M International Corporatio - Edinburg TX,1P,Others,OTHER,Others,FC,63
25929102,GARDEN STATE BULB CO LLC-Vineland-NJ-1,1P,Others,OTHER,Others,FC,2
86207110,"ALVANTOR INDUSTRY CO., LTD.-Lockport-IL-406ab3f6-a26d-4216-8937-300697256273",1P,Others,OTHER,Others,FC,1043
47482138,ON DEMAND TIRES LLC-Fresno-CA-2a3b7c02-f31d-4334-bd5b-64444d172fe5,1P,Others,OTHER,Others,FC,659
26380602,CRYSTAL ART OF FLORIDA-Vernon-CA-2,1P,Others,OTHER,Others,FC,17
6284,MCO1s Davenport FC 7853,WFS,Sort,OTHER,IP,FC,333317
24342103,Nutrisystem Everyday LLC - Sparks NV,1P,Others,OTHER,Others,FC,584
47482245,ON DEMAND TIRES LLC-New Hartford-NY-1761f95c-97b4-4724-bec7-134fad1972ea,1P,Others,OTHER,Others,FC,1181
4494506,C&Q INTERNATIONAL CORP-Austell-GA-6,1P,Others,OTHER,Others,FC,98
54292109,LIFESTYLE SOLUTIONS-Wind Gap-PA-5e05c718-5164-4279-b04e-3e4db9556605,1P,Others,OTHER,Others,FC,38
320119,Shinn Fu Company Of America - Kansas City MO DC 1,1P,Others,OTHER,Others,FC,91
84104408,Ferguson Enterprises Inc - Waterloo IA,1P,Others,OTHER,Others,FC,49
10108328,Gewnee LLC-Fontana-CA-a98dde1d-2701-40c4-9a44-42d0755228c7,1P,Others,OTHER,Others,FC,4
32527,Fuzion Creations International - Brooklyn NY,1P,Others,OTHER,Others,FC,26
61454284,SIMPLE TIRE LLC-Columbus-OH-bd0d23c2-d2a5-4a3f-a4ba-f5f55f1e61de,1P,Others,OTHER,Others,FC,338
42535155,SIMPLE TIRE LLC-LOUISVILLE-KY-52ee6e9d-4d3e-4de5-ba5a-ebf5890cb9a9,1P,Others,OTHER,Others,FC,212
1525336,Bella's Liquors - Miami,1P,Others,OTHER,Others,FC,18
12503102,"LAS VEGAS EXOTIC FISH, LLC-Las Vegas-NV-e9a43976-06f1-451c-8277-8bf7765750ba",1P,Others,OTHER,Others,FC,4
28021,IND3 Mccordsville IN FC 7552,1P,Sort,NEXT_GEN,IP,DFS,2
9718773,Henkey Inc-South Fulton-GA-05ca1ffb-bd9b-4668-913b-9bdef402b8f7,1P,Others,OTHER,Others,FC,276
47482191,ON DEMAND TIRES LLC-Delphos-OH-c5c4f2f8-52b2-4e27-9ed6-a5050106ecd3,1P,Others,OTHER,Others,FC,522
655802,Aosom LLC - 655802 - MP,1P,Others,OTHER,Others,FC,92
4290802,"Eko North America, Inc.-Corona-CA-2",1P,Others,OTHER,Others,FC,227
42535153,SIMPLE TIRE LLC-MANASSAS-VA-3b7afe73-e7a6-48cd-a006-c022cdf77e9c,1P,Others,OTHER,Others,FC,185
37360507,NEWELL BRANDS INC.-Newville-PA-6,1P,Others,OTHER,Others,FC,811
351307,Evolution Group USA LLC-Pomona-CA-da24ed44-d78b-4bd3-a317-d565059cd955,1P,Others,OTHER,Others,FC,42
9718771,Henkey Inc-Eastvale-CA-86f0181c-932f-4b4e-a5f3-363f10bdc69f,1P,Others,OTHER,Others,FC,353
7042103,Us Nova LLC - Chino CA,1P,Others,OTHER,Others,FC,5
43192817,Gerojo LLC-Plano-TX-4f2aa4a7-70cc-4800-a666-851f4508fd74,1P,Others,OTHER,Others,FC,4
54074006,Tire Of Pi LLC - Pasadena TX,1P,Others,OTHER,Others,FC,4645
61454276,SIMPLE TIRE LLC-Bloomington-IN-1c654792-8287-467b-8a25-ad54c7cdb16a,1P,Others,OTHER,Others,FC,387
83559203,Carrolls LLC - Haverhill MA,1P,Others,OTHER,Others,FC,75
7251904,Quifly Inc-Chino-CA-4,1P,Others,OTHER,Others,FC,6
74938203,800ISHOP CORPORATION-Riverside-CA-3,1P,Others,OTHER,Others,FC,1
43127630,Cofree-Commerce-GA-30,1P,Others,OTHER,Others,FC,13
725601,Willette Acquisition Corp - Aurora IL,1P,Others,OTHER,Others,FC,1602
5211206,Emery Jensen Distribution LLC - Gansevoort NY,1P,Others,OTHER,Others,FC,1538
773573,Ollieroo Inc - Fullerton CA,1P,Others,OTHER,Others,FC,2322
52725407,Goodyear Tire And Rubber Co - Dekalb IL,1P,Others,OTHER,Others,FC,1674
25264203,GREAT LAKES TECHNOLOGIES LLC-West Dundee-IL-3,1P,Others,OTHER,Others,FC,1179
35700,Musiclegs Inc - Alhambra CA,1P,Others,OTHER,Others,FC,395
61454227,SIMPLE TIRE LLC-Albuquerque-NM-beec0e4b-1366-4632-b4cb-2c655bf05217,1P,Others,OTHER,Others,FC,191
518915,Asa Products Inc - La Puente CA,1P,Others,OTHER,Others,FC,21
11474502,LINOLD LIMITED-Ontario-CA-394d15b8-280b-4f55-a117-dbbd33328fed,1P,Others,OTHER,Others,FC,212
43127640,Cofree-Ontario-CA-40,1P,Others,OTHER,Others,FC,525
41312507,Natus Sports & Recreation Inc.-Summerville-SC-7,1P,Others,OTHER,Others,FC,1799
570200,Zenith Home Corp - New Castle DE,1P,Others,OTHER,Others,FC,437
86207103,"ALVANTOR INDUSTRY CO., LTD.-Piscataway-NJ-e569205d-0205-4956-8f5b-0a769aef1912",1P,Others,OTHER,Others,FC,931
129406,RESPAWN LLC-Elkhorn-WI-e9ecdd17-70f0-4bf2-aa5d-d9b66c72f17f,1P,Others,OTHER,Others,FC,9
1916107,ENCHANTE ACCESSORIES INC-Chino-CA-f60550ef-5961-4296-81cd-f303b9608875,1P,Others,OTHER,Others,FC,312
42846031,Cosiest Inc-Grand Prairie-TX-51d16ec8-b0b6-41f0-950f-c4e76f3fa9da,1P,Others,OTHER,Others,FC,1
45570907,Step2 Company LLC - Warren OH,1P,Others,OTHER,Others,FC,9980
19350802,Georgia-pacific Consumer Produ - Mcdonough GA,1P,Others,OTHER,Others,FC,12
429578,Toys Matter Inc.-City Of Industry-CA-64f4ac26-bb3b-4c77-8f67-e5e0ba922f6e,1P,Others,OTHER,Others,FC,3
23624004,Indian Industries Inc - Gainesville FL,1P,Others,OTHER,Others,FC,127
62832638,DELTICOM NORTH AMERICA INC-Jacksonville-FL-38,1P,Others,OTHER,Others,FC,75
46832502,HARBORTOWN INDUSTRIES INC-Lake Forest-IL-2,1P,Others,OTHER,Others,FC,102
458082,SHEDRAIN CORPORATION-Winchester-VA-1,1P,Others,OTHER,Others,FC,24
43148913,Verona Sky International Tradi-Memphis-TN-79b67151-5fb6-4fb5-b4c8-06bcb4017d7f,1P,Others,OTHER,Others,FC,5
42535152,SIMPLE TIRE LLC-MIDDLE RIVER-MD-e5c06ac0-27c7-44fc-9b53-d8268a2d86af,1P,Others,OTHER,Others,FC,187
9339803,Nexware E-Commerce LLC-North Brunswick-NJ-3,1P,Others,OTHER,Others,FC,1
58335,Urrea Professional Tools - San Antonio TX,1P,Others,OTHER,Others,FC,93
7933212,E MISHAN & SONS INC-Rialto-CA-11,1P,Others,OTHER,Others,FC,17
593350,Ysn Imports Inc - Pico Rivera CA,1P,Others,OTHER,Others,FC,2051
66244202,Razor Usa LLC - Colton CA,1P,Others,OTHER,Others,FC,1951
9022302,ADC Solutions Auto LLC-Fontana-CA-afaa2e19-200f-4501-a8bb-4ef25374ef3d,1P,Others,OTHER,Others,FC,22
53512005,Medal Sports Usa LLC - Bentonville AR,1P,Others,OTHER,Others,FC,163
3246917,HUDSON&CANAL CORP.-Middletown-PA-e514ff6d-e7e5-4dfa-8793-40bbe70ea4ec,1P,Others,OTHER,Others,FC,84
7739340,HONGGE LLC-Bloomington-CA-a0bd6c02-f95b-43a1-9870-3a50b2cdd2d1,1P,Others,OTHER,Others,FC,9
17870006,Sp Richards Co - Tampa FL,1P,Others,OTHER,Others,FC,3998
686949,Richline Group Inc - 686949 - MP,1P,Others,OTHER,Others,FC,24
450361,S Lichtenberg And Co Inc - Waynesboro GA,1P,Others,OTHER,Others,FC,5481
9054006,Xiaonie Liao-Pooler-GA-8ede2118-1ec2-4d37-b414-10a36d44368c,1P,Others,OTHER,Others,FC,226
67849513,MEDLINE INDUSTRIES INC-Montgomery-NY-a3abe73e-8ba9-44d4-88d7-765ad3e82556,1P,Others,OTHER,Others,FC,422
9054005,Xiaonie Liao-Linden-NJ-23bc23f0-7fe7-458a-907f-70268ba3ac2f,1P,Others,OTHER,Others,FC,117
86207157,"ALVANTOR INDUSTRY CO., LTD.-Redlands-CA-1586786e-d754-4c69-9360-096334ea4a03",1P,Others,OTHER,Others,FC,7
24764302,Hkc-Us LLC - Horn Lake MS,1P,Others,OTHER,Others,FC,96
319657,Springs Creative Products - Rock Hill SC,1P,Others,OTHER,Others,FC,1
47482250,ON DEMAND TIRES LLC-East Hartford-CT-d488b162-95c0-4dae-af6b-ce3a3c873822,1P,Others,OTHER,Others,FC,527
17870032,Sp Richards Co - Atlanta GA,1P,Others,OTHER,Others,FC,2128
556936,Meyer Distributing Inc - Jasper GT-032,1P,Others,OTHER,Others,FC,31
4916,DFW2n Fort Worth FC 7767,1P,Others,OTHER,Others,DFS,5
541022,Utm Distributing - Cincinnati OH,1P,Others,OTHER,Others,FC,682
41545504,RG BARRY CORP-CITY OF INDUSTRY-CA-2,1P,Others,OTHER,Others,FC,5999
5257107,Sodastream Usa Inc - Meadville PA,1P,Others,OTHER,Others,FC,386
678495,Medline Industries Inc - Libertyville IL,1P,Others,OTHER,Others,FC,138
615042,Robelle Industries Inc - Braintree MA,1P,Others,OTHER,Others,FC,275
1525438,The Wine Store - Alpharetta,1P,Others,OTHER,Others,FC,2
90778,Wge West Group Inc-Hayward-CA-1,1P,Others,OTHER,Others,FC,61
661533,MARKLYN GROUP INC-Eastvale-CA-1,1P,Others,OTHER,Others,FC,23
104772,"PL Enterprises, Inc.-Minneapolis-MN-385d72ce-43a8-417d-a871-d53809fbb3eb",1P,Others,OTHER,Others,FC,26
12749510,KUKA (HK) E-COMMERCE LIMITED-Rincon-GA-e2040d24-f2b0-4a40-93da-5781d2687e51,1P,Others,OTHER,Others,FC,1
55482106,Brand Network Inc The - East Windsor NJ,1P,Others,OTHER,Others,FC,640
11511125,"Easyhome Co., Ltd.-Ontario-CA-c31b489b-792c-4710-9c80-5cc58387a7d0",1P,Others,OTHER,Others,FC,229
731971,Creative Co-op Inc - Memphis TN,1P,Others,OTHER,Others,FC,521
86207119,"ALVANTOR INDUSTRY CO., LTD.-Ontario-CA-7d3e982b-056b-4ab9-9e84-d78d45c86e3b",1P,Others,OTHER,Others,FC,90
7201159,MACHINEHOME INC-Lakewood-WA-2f05918b-1dad-4554-9715-9af2dcf4abed,1P,Others,OTHER,Others,FC,221
33104603,Sutong China Tire Resource In - Anderson IN,1P,Others,OTHER,Others,FC,2499
86233403,MR2D Global Trading LLC-El Paso-TX-98b2563d-1a08-4bbf-abd4-0ae8845244ed,1P,Others,OTHER,Others,FC,2
554595,STONE HARBOR INC-VERNON-CA-1,1P,Others,OTHER,Others,FC,11
545566,Gigatent - Wayne NJ,1P,Others,OTHER,Others,FC,45
856187,Tcg Continuum LLC - Grove City OH,1P,Others,OTHER,Others,FC,93
47482248,ON DEMAND TIRES LLC-Piscataway-NJ-0581333d-d738-400a-8f65-eb670cccc18a,1P,Others,OTHER,Others,FC,868
61454241,SIMPLE TIRE LLC-Mansfield-TX-7dbba821-8a51-4e8d-aebd-553a32cb9989,1P,Others,OTHER,Others,FC,5516
52725458,Goodyear Tire And Rubber Co - Cheektowaga NY,1P,Others,OTHER,Others,FC,670
5353510,The Scotts Miracle-gro Company - Lebanon CT,1P,Others,OTHER,Others,FC,188
70107,King Electrical Manufacturing - Seattle WA,1P,Others,OTHER,Others,FC,3
STORE,STORE,1P,Others,OTHER,Others,SFS,148278
82138905,MAPLES INDUSTRIES INC-Scottsboro-AL-5,1P,Others,OTHER,Others,FC,10911
43162016,SAFAVIEH INTL LLC-BAYTOWN-TX-15,1P,Others,OTHER,Others,FC,1919
52725442,Goodyear Tire And Rubber Co - Simi Valley CA,1P,Others,OTHER,Others,FC,231
61454286,SIMPLE TIRE LLC-Winchester-KY-39da952e-450e-4283-bd66-ec0d7c6635e7,1P,Others,OTHER,Others,FC,385
47482228,ON DEMAND TIRES LLC-Edenton-NC-4a902bc3-0177-4a1f-a9a2-943dc56b6eb4,1P,Others,OTHER,Others,FC,1547
1525519,Paradise Liquors & Wines - Sunrise,1P,Others,OTHER,Others,FC,29
12168103,FLORACRAFT CORPORATION-Ludington-MI-3,1P,Others,OTHER,Others,FC,29
88111,"Winhere Brake Parts, Inc.-Bartlett-IL-1",1P,Others,OTHER,Others,FC,56
7739347,HONGGE LLC-Atlanta-GA-38c31bbf-dabc-48d3-a9c5-15e3b3962520,1P,Others,OTHER,Others,FC,58
47482232,ON DEMAND TIRES LLC-Lynchburg-VA-de7d8b3d-3421-44cc-a049-f204224644d7,1P,Others,OTHER,Others,FC,677
42846032,Cosiest Inc-Houston-TX-e3faa0da-df14-4757-933a-ae44cd2b6d63,1P,Others,OTHER,Others,FC,160
47482198,ON DEMAND TIRES LLC-Lexington-KY-fd326d91-a3d8-4b95-bcea-cc050595ac66,1P,Others,OTHER,Others,FC,435
43127689,Cofree-Chino-CA-cd7305f4-32be-4b67-bb00-75418c4f8c09,1P,Others,OTHER,Others,FC,1314
83912612,YAHEE TECHNOLOGIES CORP.-Houston-TX-12,1P,Others,OTHER,Others,FC,857
1525599,Mega Package Store - Suwanee,1P,Others,OTHER,Others,FC,2
5796603,DESIGN ELEMENT GROUP INC-Jefferson-GA-193924ee-7a57-49aa-91e6-d377938e7795,1P,Others,OTHER,Others,FC,2
42846003,Cosiest Inc-Grand Prairie-TX-3,1P,Others,OTHER,Others,FC,4
447244,CREATIVE SOLUTIONS LLC-Purvis-MS-1,1P,Others,OTHER,Others,FC,203
86256003,Power Distributors LLC - Charlotte NC,1P,Others,OTHER,Others,FC,317
35046902,WHOLESALE WHEEL & TIRE LLC-Carrollton-TX-2,1P,Others,OTHER,Others,FC,2
43192804,Gerojo LLC-Grand Prairie-TX-4,1P,Others,OTHER,Others,FC,12
17870020,Sp Richards Co - Nashua NH,1P,Others,OTHER,Others,FC,5937
50726,Hypard Trading Corp - City Of Industry CA,1P,Others,OTHER,Others,FC,305
68126,Centric Jewelry Inc - Secaucus NJ,1P,Others,OTHER,Others,FC,10
69648,Carry Gear Solutions LLC - Aurora MO,1P,Others,OTHER,Others,FC,95
57670,Googan Baits LLC - Thayer MO,1P,Others,OTHER,Others,FC,69
8245718,"Sophio, LLC-Canoga Park-CA-18",1P,Others,OTHER,Others,FC,725
970657,American Textile Company - Tifton GA,1P,Others,OTHER,Others,FC,5534
54956803,Mga Entertainment Inc - Hesperia CA,1P,Others,OTHER,Others,FC,264
37360504,SUNBEAM PRODUCTS INC-Victorville-CA-3,1P,Others,OTHER,Others,FC,368
56348,NEXTT AFFILIATED INC-DALLAS-TX-1,1P,Others,OTHER,Others,FC,337
643205,Garland Sales Inc - Dalton GA,1P,Others,OTHER,Others,FC,2905
358598,Brewster Home Fashions LLC - Randolph MA,1P,Others,OTHER,Others,FC,785
47482131,ON DEMAND TIRES LLC-Oak Park-MI-83dcff47-80a1-48ff-90f2-f5b7a86ada5e,1P,Others,OTHER,Others,FC,845
864515,Aw Faber-castell Usa Inc - Cleveland OH,1P,Others,OTHER,Others,FC,2476
47453,Tembo Group LLC - Fullerton CA,1P,Others,OTHER,Others,FC,6
3618503,Everest Trading Corporation - Vernon CA,1P,Others,OTHER,Others,FC,1119
63360521,COMPTREE INC-Rancho Cucamonga-CA-21,1P,Others,OTHER,Others,FC,98
4044042,Wise Tiger LLC-Montclair-CA-a5dba698-198d-4d12-9c8a-faa7a251cf22,1P,Others,OTHER,Others,FC,366
17870010,Sp Richards Co - Middletown NY,1P,Others,OTHER,Others,FC,6606
438523,Dorman Products Inc - Warsaw KY,1P,Others,OTHER,Others,FC,3107
83559225,Carrolls LLC - Miami Gardens FL,1P,Others,OTHER,Others,FC,139
4364,LAX1s Chino FC 8103,1P,Sort,OTHER,IP,DFS,5
83559261,Carrolls LLC - Oklahoma City OK,1P,Others,OTHER,Others,FC,152
61454245,SIMPLE TIRE LLC-Tulsa-OK-81d9ea1e-d68e-4e15-8146-cb4aa51c0830,1P,Others,OTHER,Others,FC,2466
48992205,HOME DYNAMIX LLC-Rialto-CA-e6d1caec-80fd-402e-8f85-4ebd91f9aa84,1P,Others,OTHER,Others,FC,271
46696403,Delta Enterprise Corporation - Winfield KS,1P,Others,OTHER,Others,FC,291
32101803,Ppg Architectural Finishes Inc - Flower Mound TX,1P,Others,OTHER,Others,FC,6797
11116008,Qualdepot-Houston-TX-6b0a7add-e273-436a-98c8-00936cb2c2f0,1P,Others,OTHER,Others,FC,119
425356,Intelligent Fabric Technologies (North America) Inc-Houston-TX-1,1P,Others,OTHER,Others,FC,20
6417706,"M S INTERNATIONAL, INC.-Edison-NJ-6",1P,Others,OTHER,Others,FC,311
52725423,Goodyear Tire And Rubber Co - Oklahoma City OK,1P,Others,OTHER,Others,FC,657
96328,undefined-Perris-CA-1,1P,Others,OTHER,Others,FC,117
67849515,MEDLINE INDUSTRIES INC-Auburndale-FL-021c44cc-73ad-498a-ba6b-d14b964032d5,1P,Others,OTHER,Others,FC,196
8830793,"Sweetnight Home Co., Ltd-Savannah-GA-1e29ad37-bdbc-4d04-a881-7a03ab718692",1P,Others,OTHER,Others,FC,306
39595403,PEERLESS CHAIN COMPANY-Necedah-WI-3,1P,Others,OTHER,Others,FC,93
61454257,SIMPLE TIRE LLC-Chicago-IL-ea6408b8-50fc-41a7-89fd-62d02058d78a,1P,Others,OTHER,Others,FC,1913
9339813,Nexware E-Commerce LLC-Ellenwood-GA-13,1P,Others,OTHER,Others,FC,388
47482149,ON DEMAND TIRES LLC-Salt Lake City-UT-c2eb4b11-b94c-477d-9c2a-d17106f3b4ba,1P,Others,OTHER,Others,FC,1075
8830773,"Sweetnight Home Co., Ltd-Jurupa Valley-CA-77ceb279-2212-4dae-bbff-b5ac219cb7f8",1P,Others,OTHER,Others,FC,667
7082712,Simonfurniture International Inc-Garden City-GA-12,1P,Others,OTHER,Others,FC,11
72142212,Integrated Supply Network LLC - Buford GA,1P,Others,OTHER,Others,FC,1311
124459,Dexmall LLC-Ontario-CA-8e7e07fe-671d-47e8-b952-31f8e8da6a90,1P,Others,OTHER,Others,FC,112
47482190,ON DEMAND TIRES LLC-Indianapolis-IN-c2cf4289-eb61-4929-87a4-6ab6d2d729bb,1P,Others,OTHER,Others,FC,213
47482216,ON DEMAND TIRES LLC-Tifton-GA-93cff163-4e72-48df-826f-850e4d181f86,1P,Others,OTHER,Others,FC,1470
4364,LAX1s Chino FC 8103,1P,Sort,OTHER,Others,DFS,263
3925502,R A Allen Co Inc - Reno NV,1P,Others,OTHER,Others,FC,73
43127657,Cofree-Fontana-CA-860dc4a0-5995-47b5-9e1c-09a37ce43eaa,1P,Others,OTHER,Others,FC,19
516644,Jesse James And Co Inc - Bethlehem PA,1P,Others,OTHER,Others,FC,3
818922,DC 1 -1215 E.,1P,Others,OTHER,Others,FC,100
1522778,Kettle Heroes - W Ruby Dr,1P,Others,OTHER,Others,FC,5
5213902,"SMALL PET SELECT, INC.-Louisville-KY-52567546-5487-443d-9ad0-277c11dbff60",1P,Others,OTHER,Others,FC,158
44930,Algreen Products Inc - Cheektowaga NY,1P,Others,OTHER,Others,FC,357
86207154,"ALVANTOR INDUSTRY CO., LTD.-Florence-NJ-894466ac-53e9-4ec1-a5be-a08e24798f93",1P,Others,OTHER,Others,FC,1122
82915,"ALTMAN SPECIALTY PLANTS, LLC-Escondido-CA-1",1P,Others,OTHER,Others,FC,2051
86591202,Macaron Bites Inc - Huntington Station NY,1P,Others,OTHER,Others,FC,51
543453,S Bower Inc - Long Island City NY,1P,Others,OTHER,Others,FC,2
17870009,Sp Richards Co - Elk Grove Village IL,1P,Others,OTHER,Others,FC,2143
233331,Yj Usa Corp - Addison TX,1P,Others,OTHER,Others,FC,308
12352203,"Linus Technology, Inc.-Indianapolis-IN-feb1ac80-5471-4704-a4ce-535019e76ff1",1P,Others,OTHER,Others,FC,1191
53009705,ACCESSORY INNOVATIONS LLC-Fontana-CA-5,1P,Others,OTHER,Others,FC,1016
42055402,Rawlings Sporting Goods Compan - Washington MO,1P,Others,OTHER,Others,FC,3046
86207135,"ALVANTOR INDUSTRY CO., LTD.-El Monte-CA-3fe672dd-e514-482f-a655-a713d8f5296e",1P,Others,OTHER,Others,FC,26
8841631,"LETTOI, LLC-Hamilton-NJ-abf313c9-773c-495b-b599-e9f914db8d6c",1P,Others,OTHER,Others,FC,5
354985,DALEN PRODUCTS INC-KNOXVILLE-TN-1,1P,Others,OTHER,Others,FC,3
53533104,Esse Enterprises LLC - Vineland NJ,1P,Others,OTHER,Others,FC,530
625573,The Recon Group - 625573 - MP,1P,Others,OTHER,Others,FC,429
42846015,Cosiest Inc-Bloomington-CA-5d261d06-a18e-46eb-8a7d-c397e61f57fa,1P,Others,OTHER,Others,FC,118
8989506,Gymax LLC-Ontario-CA-6,1P,Others,OTHER,Others,FC,27
673243,WINSTON PRODUCTS LLC-Glenwillow-OH-1,1P,Others,OTHER,Others,FC,17
11116032,Qualdepot-Fontana-CA-2c28b9e1-686d-4f1e-96b8-cc51e1246ef2,1P,Others,OTHER,Others,FC,80
